brewery_name,address,categories,city,country,zip_code,state,Name,lat,long
Coca Cola Usa,901 Railhead Dr,"promotional products, Beverage Manufacturers, Business Consultants, Bottlers, Other Manufacturers, Wholesalers, circular & sample distributing service, Transportation Services, bottlers, equipment and supplies, beer & beverages, Breweries, Manufacturers, logistics service",Fortworth,US,"76177, 76177-3904",TX,Texas,32.982344,-97.327091
Coca-cola Enterprises Bottling,14185 Dallas Pkwy 1400,"Beverage Manufacturers, Bottlers, Breweries",Dallas,US,75254,TX,Texas,32.942405,-96.821799
Coinstar,13133 Veterans Memorial Dr,"Supermarket, Cheese Shops, Grocery Stores & Supermarkets, Breweries, Beer & Ale Distributors, Beer & Ale Retail, Coin & Money Handling Equipment",Houston,US,77014,TX,Texas,29.977888,-95.491014
Collective Brewing Proiect,112 Saint Louis Ave,"Brewers, Brewery",Fortworth,US,76104,TX,Texas,32.743094,-97.32906
Community Beer Co,1530 Inspiration,"brewery, beer garden",Dallas,US,75207,TX,Texas,32.791439,-96.816468
Community Beer Company,1530 Inspiration Dr,"Brewery, Beer Garden",Dallas,US,75207,TX,Texas,32.79184773,-96.81636679
Copperhead Brewery,822 N Frazier,"Food & Drink, Breweries",Conroe,US,77301,TX,Texas,30.316467,-95.4626
Coppertank Brewery,2600 Main St,"Dallas Texas, Brewers, Venues, Bar",Dallas,US,75226,TX,Texas,32.783642,-96.784927
Cork & Pig Tavern,7260 E Highway 191,"American Restaurant, New American Restaurant, Brewery",Odessa,US,79765,TX,Texas,,
Crossroads Winery,15222 King Rd,"Wineries, Brewers",Frisco,US,75034,TX,Texas,33.155668,-96.910506
Daiqui-ritas Bar and Lounge,20801 Gulf Fwy,"Cocktail Lounges, Breweries & Brew Pubs, Bar & Grill Restaurants",Webster,US,77598-6416,TX,Texas,,
De Falco's Home Wine Supplies,8721 Stella Link Rd,Brewery Braeswood Place,Houston,US,77025,TX,Texas,,
Del Frisco's Grille,154 W 3rd St,"breweries & brew pubs, cocktail lounges, restaurants, bar & grill restaurants, cocktail lounge restaurants",Fort Worth,US,76102-7401,TX,Texas,,
Devine Cellars,230 N Denton Tap Rd,Breweries & Wineries,Coppell,US,75019,TX,Texas,,
Division Brewing,506 E Main St,Brewers,Arlington,US,76010,TX,Texas,32.736304,-97.102699
Dr Jeckylls Beer Laboratory,2420 W Park Row Dr,Brewer Equipment Supplies & Services,Pantego,US,76013,TX,Texas,32.721204,-97.14939
Dr Pepper Snapple Group,4350 Mint Way,"Wholesale Foods, Breweries",Dallas,US,75237,TX,Texas,32.684503,-96.890636
Drafft Root Beer Inc,3138 Quebec St,"Beverages Wholesale & Manufacturers, Syrups Manufacturers, Beverage Manufacturers, Bottlers, Breweries, Flavoring Extracts, Flavoring Extract Manufacturers, Candy & Confectionery Wholesale & Manufacturers",Dallas,US,75247,TX,Texas,32.803773,-96.864943
Draught House Pub & Brewery,4112 Medical Pkwy,"Bars & Clubs, Restaurants, Brewery and Pub Rosedale, Bars & Pubs, Food & Drink, Breweries, Neighborhood Bars, Brew Pubs, Pub, Nightlife, Nightclubs, Brewery, Brewery and Pub, nightlife",Austin,US,78756,TX,Texas,30.311113,-97.742663
E Z Trip2,2944 N Buckner Blvd,"Convenience Stores, Winemaking Equipment & Supplies, Brewer Equipment Supplies & Services, Fuels Retail, Gas Stations",Dallas,US,75228,TX,Texas,32.810274,-96.684256
El Maton National Hall Tavern,565 Fm 1095,"Breweries & Brew Pubs, Taverns, Bar & Grill Restaurants",Palacios,US,"77465, 77465-7203",TX,Texas,28.889599,-96.14031
Eleven Below Brewing Co,6820 Bourgeois Rd,Breweries,Houston,US,77066,TX,Texas,29.95167,-95.518142
Exclusive Building Svc Inc,914 Park Knoll Ln,"Beverage Manufacturers, Breweries",Katy,US,77450,TX,Texas,29.767335,-95.747982
Fall Creek Vineyards,1402 San Antonio St,"Brewers, Wineries",Austin,US,78701,TX,Texas,30.277586,-97.744508
Farmers Market At The Pearl Brewery,312 Pearl Pkwy,"Brew Pubs, Restaurants, Food & Drink, Breweries, Beer & Ale",San Antonio,US,78215,TX,Texas,29.442204,-98.479195
Fetching Lab Brewery,1578 County Road 423,Brewery,Alvin,US,77511,TX,Texas,,
Firehouse Grill & Brewery,2041 Highway 287n,"Breweries & Wineries, Restaurants, American, Brewery",Weatherford,US,76087,TX,Texas,,
Firewheel Brewing Co.,3313 Enterprise Dr,Brewery,Rowlett,US,75088,TX,Texas,,
First Food Co,4561 Leston St,"Beverage Manufacturers, Canned Food Manufacturers, Bottlers, Grocery Stores & Supermarkets, Breweries, Flavoring Extracts, Flavoring Extract Manufacturers, Food Products Wholesale & Manufacturers",Dallas,US,75247,TX,Texas,32.810665,-96.894932
Fischer & Wieser Spec Foods,411 S Lincoln St,"Jam & Jelly Manufacturers, Beverage Manufacturers, Grocery Stores & Supermarkets, Breweries, Flavoring Extracts, Flavoring Extract Manufacturers",Fredericksburg,US,78624,TX,Texas,30.268727,-98.872582
Flix Brewhouse,2200 S Ih 35,"Tx"">movie Theater, Tx"">brewery, Tx>movie Theater, Tx>brewery, Tourist Attractions",Round Rock,US,78681,TX,Texas,30.48847996,-97.67988384
Fort Bend Brewing Co,13370 S Gessner Rd,"Food & Drink, Transportation Companies, Breweries, Wineries",Missouri City,US,77489,TX,Texas,29.628464,-95.539214
Four Bullets Brewery,640 N Interurban St,"Breweries, Food & Drink",Richardson,US,75081,TX,Texas,32.959225,-96.72606
Four Corners Brewing Co,423 Singleton Blvd,"Bars, Brew Pubs, Brewers, Breweries, Beer & Ale, Brewery",Dallas,US,75212,TX,Texas,32.778733,-96.831077
Four G's Sports Bar and Grill,1011 E 15th St,"Cajun, Restaurants, American, Brewery, Creole",Plano,US,75074,TX,Texas,,
Franconia Brewing Co,495 Mckinney Pkwy,Brewers,Mckinney,US,75071,TX,Texas,33.213417,-96.609066
Fredericksburg Brewing Company,245 E Main St,"American Restaurant, Brewery and American Restaurant, Brewers, Brewery, Wineries",Fredericksburg,US,78624,TX,Texas,30.2734,-98.870154
Fredericksburg Winery,247 W Main St,"Wineries & Vineyards, Winery and Wine Shop, Food & Drink, Brewers, Wineries",Fredericksburg,US,78624,TX,Texas,30.276836,-98.875455
Freetail Brewing Co,4035 N W Loop 1604 Ste 105,"Pubs, Pizza, Breweries",San Antonio,US,78257,TX,Texas,29.601745,-98.561783
Freetail Brewing Company,4035 N Loop 1604 W,"Brewery, Bar, Pizza Place",San Antonio,US,78257,TX,Texas,29.60172408,-98.56129467
Freetail Brewing Company - Taproom & Production Brewery,2000 S Presa St,Brewery,San Antonio,US,78210,TX,Texas,,
Frio Brewing Co,1905 N Saint Marys St,"Beer & Beverages, Breweries & Brew Pubs",San Antonio,US,78212-4543,TX,Texas,,
G.o.s.h Test Kitchen,554 Railroad Ave,"Tx"">brewery",Cushing,US,75760,TX,Texas,31.81261194,-94.83780384
Gabriels Wine & Spirits,7233 Blanco Rd,"Liquor Store, Convenience Store, and Brewery",San Antonio,US,78216,TX,Texas,,
Galveston Island Brewing Company,8423 Stewart Rd,"Bars & Clubs, Food & Drink, Nightlife, Breweries",Galveston,US,77554,TX,Texas,29.255661,-94.84921
Gem's Tavern,2110 Frio City Rd,"Cocktail Lounges, Burgers, Bars & Clubs, Bars & Pubs, Breweries & Brew Pubs, Venues, recreation, Taverns, food and drink, Bar, San Antonio Texas, Lounges",San Antonio,US,78226,TX,Texas,29.390507,-98.541237
Gervin's Sports Bar,San Antonio International Airport 9800 Airport Blvd,"Airport Food Court, Brewery, Sports Bar",San Antonio,US,78216,TX,Texas,29.52660398,-98.47088814
Ginger Man Lakewood,6341 La Vista Dr,"Pubs, Breweries",Dallas,US,75214,TX,Texas,32.812799,-96.753107
Glasscock Brewing Co,1802 S Expy 281,wholesale|manufacturing|food|brewer|,Edinburg,US,78539,TX,Texas,26.281063,-98.149547
Go Big or Go Home Brewing,7103A Dan Jean Dr,Brewery,Austin,US,78745,TX,Texas,,
Golds Gym,2824 Central Dr,"studio, cocktail lounge restaurants, physical, fitness, Gyms and Fitness Centers, breweries & brew pubs, gymnasium, health, recreation, bar & grill restaurants, cocktail lounges, facility, sports and exercise, club, beer & beverages, gym",Bedford,US,"76021-7819, 76021",TX,Texas,32.851308,-97.131747
Granbury Wine Walk,201 E Pearl St,Breweries & Wineries,Granbury,US,76048,TX,Texas,,
Grapevine Craft Brewery,906 Jean St,"Beer & Ale-Wholesale & Manufacturers, Beverages, Restaurant, Beverages-Distributors & Bottlers, Brewery, Beer & Ale",Grapevine,US,76051,TX,Texas,32.9323263,-97.07465887
Growler Room,6800 Burnet Rd,"Brewery, Food Drink Shop, and Gift Shop Allandale, Food Drink Shop, Gift Shop, Brewery, Brewery, Food Drink Shop, and Gift Shop",Austin,US,78757,TX,Texas,,
Guadalupe Brewing Company,1580 Wald Rd,"Food & Drink, Breweries",New Braunfels,US,78132,TX,Texas,29.68521,-98.16445
Gulf Coast Brewing,7648 Canal St,"Beer Homebrewing Equipment & Supplies, Winemaking Equipment & Supplies, Brewer Equipment Supplies & Services, Breweries, Beer & Ale",Houston,US,77012,TX,Texas,29.735447,-95.287325
Half Time,7126 Tezel Rd,"Bar, Brewery, and Sports Bar Far West Side, Brewery, Bar, Sports Bar",San Antonio,US,78250,TX,Texas,,
Hammer Time Pub & Billards,804 N Collins St,"Pool Halls, Brewers",Arlington,US,76011,TX,Texas,32.746637,-97.09751
Healthy Brew,6435 Nine Mile Bridge Rd,"manufacturing, wholesale, food, brewer",Fort Worth,US,76135,TX,Texas,32.837903,-97.494036
Hemisphere Brewing Co Llc,2015 Kristy Ln,Brewers,Rockwall,US,75032,TX,Texas,32.913322,-96.440934
Hendrick Brewpub and Grill,202 Clear Oak,Brewery,Universal City,US,78148,TX,Texas,,
"Holler Brewing Co., Holler Brewing Company",2206 Edwards St,Brewery,Houston,US,77007,TX,Texas,,
Homebrew Headquarters,300 N Coit Rd,"Air Fresheners, Beer Homebrewing Equipment & Supplies, Wineries Equipment & Supplies, Grocery Stores, Soap, Beer & Ale, Wine Accessories, Wine Stores, Beer Dispensing & Cooling Equipment, Soda Fountain Equipment & Supplies, Food Stores, Deordorant, Winemaking Equipment & Supplies, Brew Pubs, Beer Makers Equipment & Supplies, Brewer Equipment Supplies & Services, Distillery Equipment & Supplies, Malt & Hops, Beverage Dispensing Equipment & Supplies, Liquor Stores, Glue, Wine, Beer Home Brewing Equipment & Supplies",Richardson,US,75080,TX,Texas,32.954896,-96.768647
Hopfusion Ale Works,200 E Broadway Ave,Brewery,Fort Worth,US,76104,TX,Texas,,
Hops & Grain,507 Calles St,Brewery,Austin,US,78702,TX,Texas,,
Houlihan's Garland,660 Town Center Blvd,"Tx\\"">american Restaurant, Tx\\"">brewery, Tx\\"">bar, Tx\\"">lounge",Garland,US,75040,TX,Texas,32.9509914,-96.61123753
House of Brew,609 N Harwood St,"Restaurants, Breweries, Coffee & Tea Shops",Dallas,US,75201,TX,Texas,32.785109,-96.797344
Humble Brewing Co,114 Ave A,wholesale|manufacturing|food|brewer|,Humble,US,77338,TX,Texas,29.998227,-95.264718
Humperdink's -- Richardson,1601 N Central Expwy,"Tx>brewery, Tx>american Restaurant, Venues, Bar, Tx>sports Bar, Richardson",Richardson,US,75080,TX,Texas,32.96953973,-96.72093532
Humperdinks Restaurant & Brewpub - Arlington,700 Six Flags Dr,"American Restaurant, American Restaurants, Bars & Pubs, Restaurants, Breweries, Brewery, Banquet Services, Sports Bar",Arlington,US,76011,TX,Texas,32.752954,-97.067492
Humperdinks Restaurant & Brewpub - Greenville Ave,6050 Greenville Ave,"American Restaurant, American Restaurants, Bars & Pubs, Restaurants, Burger Restaurants, Breweries, Brewery, Sports Bar",Dallas,US,75206,TX,Texas,32.858623,-96.768047
"Humperdinks Restaurant & Brewpub - West Nw Hwy, Humperdinks Restaurant & Brew Pub",2208 W Northwest Hwy,"Sports Bar, American Restaurant, and Brewery, American Restaurant, Brewery, Sports Bar",Dallas,US,75220,TX,Texas,32.86382266,-96.898902
I Cee Usa,1902 S Padre Island Dr,"Beverage Manufacturers, Breweries",Corpuschristi,US,78416,TX,Texas,27.740551,-97.436686
Ibrewhaus,3213 Salisbury Ct,Brewery and Event Space,Friendswood,US,77546,TX,Texas,,
"Independence Brewing Co, Independence Brewing Co.",3913 Todd Ln,"Food & Drink, Brewery and Event Space, Breweries, Brewery, Event Space",Austin,US,78744,TX,Texas,30.21203,-97.73607
Infamous Brewing Co,4602 Weletka Dr,"Gift Shops, Transportation Companies, Breweries, Wineries, Beer & Ale Retail",Austin,US,78734,TX,Texas,30.406706,-97.925781
Infamous Brewing Company,4602 Weletka Doctor 200 300,Brewery,Austin,US,78734,TX,Texas,,
Intrinsic Smokehouse & Brewery,509 W State St,"BBQ Joint, Brewery, salon / barbershop",Garland,US,75040,TX,Texas,32.913634,-96.63707
Ivanhoe Ale Works,220 W Main St,"Breweries, Food & Drink",Denison,US,75020,TX,Texas,33.755104,-96.53783
Jester King Brewery,13005 Fitzhugh Rd,"Food & Drink, Breweries, Brewery, bar drinks",Austin,US,78736,TX,Texas,30.231258,-97.99858
Joe's Brewhouse Downtown,113 E Concho Ave,"San Angelo Tx, San Angelo Brewers' and Maltsters' Machinery, Food Products Machinery, Machinery & Equipment",San Angelo,US,76903-5958,TX,Texas,,
Joe's Texas Pub,11045 Fuqua St,Brewers,Houston,US,77089,TX,Texas,29.613091,-95.22065
Juanito's Liquor Store,7810 N Loop Dr,"liquor stores, breweries, wine stores, food stores",El Paso,US,79915,TX,Texas,31.7351,-106.359
"Juniors Drive-in, Junior's Drive Inn",200 Grand Ave,"Bars & Clubs,  TX, Bacliff, Restaurants, Bars & Pubs, Bacliff Drinking Places, Breweries & Brew Pubs, Restaurants & Bars, Venues, recreation, Taverns, Bars, Bars / Taverns, food and drink, Bar, Bar & Grills, Bar & Grill Restaurants",Bacliff,US,77518,TX,Texas,29.50974,-94.97907
Just 1 More,3354 Lasses Blvd,"Bars & Clubs, food and drink, drinking, Bars & Pubs, Brewers, Venues, Wineries, Bar, San Antonio Texas, recreation, Taverns",San Antonio,US,78223,TX,Texas,29.355454,-98.435053
Karbach Brewing Co,2032 Karbach St,"Restaurant, Pubs, Transportation Companies, Brewers, Breweries, Brewery, Wineries",Houston,US,77092,TX,Texas,29.804761,-95.460994
Ken's Beverage Southwest,6102 Brittmoore Rd C,"Breweries, Repair Shops",Houston,US,77041,TX,Texas,29.857182,-95.569185
Kitchen Incubator,907 Franklin St,"brewery, new american restaurant",Houston,US,77002,TX,Texas,29.76,-95.36
Kroger,10010 Cypresswood Dr,"Supermarket, Vitamins & Food Supplements Retail, Cheese Shops, Grocery Stores & Supermarkets, Breweries, Beer & Ale Distributors, Gluten-Free Foods, Beer & Ale Retail, Gas Stations",Houston,US,77070,TX,Texas,29.981713,-95.566068
Kroger Fresh Fare,3300 Montrose Blvd,"Grocery Stores & Supermarkets, Cheese Shops, Beer & Ale Retail, Breweries, Beer & Ale Distributors",Houston,US,77006,TX,Texas,29.74325,-95.3914
La Fuente Winery,10606 Hempstead Rdste 118,"Brewers, Wineries",Houston,US,77092,TX,Texas,29.810158,-95.469021
Lake June Liquor,12600 Lake June Rd,"liquor store, wine shop, brewery",Balch Springs,US,75180,TX,Texas,32.735558,-96.611374
Lakewood Brewing Co,823 Cordova St,Breweries,Dallas,US,75223,TX,Texas,32.803064,-96.742947
Lakewood Brewing Company,2302 Executive Dr,"Music Venues, Beer Gardens, Breweries, Beer & Ale Distributors, Beer & Ale Retail",Garland,US,75041,TX,Texas,32.889808,-96.681298
Larry Yancy,2133 Bingle Rd,"cocktail lounge restaurants, bar & grill restaurants, cocktail lounges, breweries & brew pubs, barbecue",Houston,US,77055-1454,TX,Texas,,
Lazarus Brewing Company,1902 E 6th St,Brewery,Austin,US,78702,TX,Texas,,
Lexey's,7015 Manor Way,"Cocktail Lounges, Bars & Clubs, Bars & Pubs, Breweries & Brew Pubs, Cocktail Lounge Restaurants, Taverns, Bar & Grill Restaurants",Humble,US,77396-2172,TX,Texas,29.941922,-95.283371
Live Oak Brewery,3301 E 5th St,Brewery,Austin,US,78702,TX,Texas,,
Llano Estacado Winery,3426 E Fm 1586,"Winery, Wine Bar, and Brewery",Lubbock,US,79404,TX,Texas,,
Lloyd's Bar,111 N Avenue A,"Bars, Cocktail Lounges, Restaurants, Breweries & Brew Pubs, Barbecue, Humble, Venues, Bar, Cocktail Lounge Restaurants, Bar & Grills, Taverns, Bar & Grill Restaurants",Humble,US,77338,TX,Texas,29.998062,-95.26464
Lochrann's Irish Pub and Eatery,6195 W Main Saint Coleman Blvd,"Bars & Clubs, Restaurants, Brewery, Irish",Frisco,US,75034,TX,Texas,,
London Grill & Tavern,129 E Nolana Ave,"Pub, Brewery, and Bar",Mcallen,US,78504,TX,Texas,26.23840166,-98.21125031
Lone Oak Winery,2116 Fm 731,"Wineries, Vineyards, Brewers",Burleson,US,76028,TX,Texas,32.499348,-97.34063
Lone Pint Brewery,507 Commerce St,"Food & Drink, Brewery and Beer Garden, Breweries",Magnolia,US,77355,TX,Texas,30.208702,-95.75154
Lone Star Taps & Caps,4740 Tx 121 500,"Beer Gardens, Bars & Pubs, Breweries, Beer & Ale Distributors, Beer & Ale Retail",Lewisville,US,75056,TX,Texas,33.063136,-96.886342
Lws Brewery,4098 Business Park Dr,Brewery,Amarillo,US,79110,TX,Texas,,
M&m Pouring Co,6524 E Northwest Hwy,"breweries & brew pubs, bar & grill restaurants, recreation, food and drink, drinking",Dallas,US,75231-8010,TX,Texas,32.856063,-96.746373
Mac Brew Ltd,8008 Walnut Dr,"Alvarado Janitorial Services, Brewers, Building Cleaning and Maintenance Services Nec, Other Business Services, Alvarado Tx",Alvarado,US,"76009, 76009-8593",TX,Texas,32.483869,-97.236351
Mad Pecker Brewing Co.,6025 Tezel Rd,Brewery and Gastropub Great Northwest,San Antonio,US,78250,TX,Texas,,
Malkovich Door Brewery,1604 1/2 Holman St,"Tx\\"">brewery",Houston,US,77004,TX,Texas,29.736342,-95.373511
Malones Pub Conroe,902 N Roberson St,"Brewers, Bars & Pubs",Conroe,US,77301,TX,Texas,30.31673,-95.460328
Mandola Winery,13308 Fm 150 W,"Vineyards, Restaurants, Brewers, Wineries",Driftwood,US,78619,TX,Texas,30.101235,-98.017924
Mariposa Restaurant,15900 La Cantera Pkwy,"Breweries & Brew Pubs, Cafes, Cocktail Lounges, Restaurants, Bar & Grill Restaurants",San Antonio,US,78256-2422,TX,Texas,,
Marks View,2400 Mccue Rd,"Brewery, Texas>brewery",Houston,US,77056,TX,Texas,29.74284517,-95.46442221
Megaton Brewery,808 Russell Palmer Rd,"Brewers, Personal Development Programs",Kingwood,US,77339,TX,Texas,30.065467,-95.227197
Meridian Hive Meadery,8120 Exchange Dr,Brewery,Austin,US,78754,TX,Texas,,
Middleton Brewing,101 Oakwood Loop,"Food & Drink, Breweries",San Marcos,US,78666,TX,Texas,29.930893,-98.07168
Miller Coors,15555 Cutten Rd,Brewers,Houston,US,77070,TX,Texas,29.997221,-95.564018
Namaste Brewing,1950 S Interstate 35,Brewery,Austin,US,78704,TX,Texas,,
Neon Moon Saloon,1201 S 16th St,"Breweries & Brew Pubs, Bar",La Porte,US,77571,TX,Texas,29.65058756,-95.03525571
New Braunfels Brewing Co,180 W Mill St,"Food & Drink, Breweries",New Braunfels,US,78130,TX,Texas,29.70307,-98.12675
New Era African-caribbean Store,11312 Lyndon B Johnson Fwy,Breweries,Dallas,US,75238,TX,Texas,32.87634,-96.686043
New Orleans D&w Beechnut,10815 Beechnut St,"Restaurant, Tea Room, and Brewery Alief, Restaurant, Tea Room, and Brewery",Houston,US,77072,TX,Texas,,
New Republic Brewing,11405 N Dowling Rd,"Food & Drink, Breweries, Brewery, Music Venue, and Gym",College Station,US,77845,TX,Texas,30.564959,-96.35008
Nine Band Brewery,9 Prestige Cir,"Breweries, Food & Drink",Allen,US,75002,TX,Texas,33.092575,-96.67263
No Label Brewing Co.,5351 1st St,"Food & Drink, Breweries, Tours, Brewery Tours",Katy,US,77493,TX,Texas,29.78637,-95.81482
No Name Tavern,6002 E Lancaster Ave,"cocktail lounge restaurants, bar & grill restaurants, Bars, cocktail lounges, Bars & Clubs, Restaurants, Bars & Pubs, breweries & brew pubs, Bar & Grills, Taverns",Fort Worth,US,"76112, 76112-6535",TX,Texas,32.73554,-97.22824
Noble Rey Brewing Company,2636 Farrington,"Food & Drink, Breweries",Dallas,US,75207,TX,Texas,32.803123,-96.84127
North By Northwest (nxnw),10010 N Capital Of Texas Hwy,"American Restaurant, Brewery and American Restaurant North Burnet - Gateway, Brewery and American Restaurant, Breweries, Brewery",Austin,US,78759,TX,Texas,30.3910622,-97.73859814
North By Northwest (south),5710 W Slaughter Ln Bld D,Brewery,Austin,US,78749,TX,Texas,,
Northlake Supply Co,1350 Manufacturing St,Brewer Equipment Supplies & Services,Dallas,US,75207,TX,Texas,32.797424,-96.829712
Oak Highlands Brewery,10484 Brockwood Rd,"Breweries, Food & Drink",Dallas,US,76248,TX,Texas,32.89003,-96.704666
Oasis Texas Brewing Company,6550 Comanche Trl,Brewery,Austin,US,78732,TX,Texas,30.4053841,-97.8745499
Ode Brewing Co.,3233 N Mesa St,Brewery,El Paso,US,79902,TX,Texas,,
Ollie's Liquor,3411 34th St,"Liquor Store, Wine Shop, and Brewery, Breweries, Beer & Ale Distributors, Liquor Stores, Wine & Distilled Beverages Retail, Beer & Ale Retail",Lubbock,US,79410,TX,Texas,33.563179,-101.888918
